STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
286210,99999, 20111010,   53.9, 8,   44.2, 8, 1024.4, 8, 1001.9, 8,   9.3, 8,   7.0, 8,   7.8, 999.9,   63.3 ,  45.7 , 0.00I,999.9, 000000,
286210,99999, 20111011,   54.9, 8,   42.9, 8, 1018.4, 8,  996.0, 8,   9.3, 8,  10.4, 8,  13.6, 999.9,   59.0 ,  48.0 ,99.99 ,999.9, 010000,
286210,99999, 20111012,   58.0, 6,   43.9, 6, 1012.0, 6,  989.9, 6,   8.7, 6,   9.7, 6,  13.6, 999.9,   65.7 ,  51.8 ,99.99 ,999.9, 010000,
286210,99999, 20111013,   58.4, 8,   40.8, 8, 1007.7, 8,  985.7, 8,   9.3, 8,  11.4, 8,  11.7, 999.9,   65.5 ,  53.1 , 0.00I,999.9, 000000,
286210,99999, 20111014,   47.0, 6,   41.2, 6, 1011.1, 6,  988.5, 6,   6.0, 6,   4.5, 6,   5.8, 999.9,   55.0*,  37.9*,99.99 ,999.9, 010000,
286210,99999, 20111015,   40.3, 8,   33.8, 8, 1020.5, 8,  997.4, 8,   9.3, 8,   2.7, 8,   3.9, 999.9,   45.9 ,  33.8 , 0.00I,999.9, 000000,
286210,99999, 20111016,   37.0, 7,   32.9, 7, 1022.3, 7,  999.1, 7,   9.8, 7,   3.3, 7,   5.8, 999.9,   44.1 ,  33.3 ,99.99 ,999.9, 010100,
286210,99999, 20111017,   35.5, 6,   28.1, 6, 1026.5, 6, 1003.1, 6,   9.3, 6,   5.2, 6,   7.8, 999.9,   38.3 ,  31.6 , 0.00I,999.9, 000000,
286210,99999, 20111018,   38.6, 8,   31.9, 8, 1029.5, 8, 1006.1, 8,   9.3, 8,   2.7, 8,   3.9, 999.9,   40.8 ,  33.3 , 0.00I,999.9, 000000,
286210,99999, 20111019,   39.6, 8,   32.4, 8, 1028.0, 8, 1004.7, 8,   9.3, 8,   3.2, 8,   3.9, 999.9,   43.7 ,  34.0*, 0.00I,999.9, 000000,
286210,99999, 20111020,   41.4, 8,   31.5, 8, 1025.8, 8, 1002.6, 8,   9.3, 8,   5.3, 8,   5.8, 999.9,   50.4 ,  28.9 , 0.00I,999.9, 000000,
286210,99999, 20111021,   47.7, 8,   38.2, 8, 1026.3, 8, 1003.4, 8,   9.3, 8,   4.1, 8,   5.8, 999.9,   50.9 ,  42.1 , 0.00I,999.9, 000000,
286210,99999, 20111022,   46.5, 7,   34.5, 7, 1022.3, 7,  999.5, 7,   9.8, 7,   4.7, 7,   5.8, 999.9,   55.6 ,  38.7*, 0.00I,999.9, 000000,
286210,99999, 20111023,   38.4, 7,   34.2, 7, 1021.4, 7,  998.2, 7,   6.3, 7,   2.2, 7,   3.9, 999.9,   42.4 ,  33.3 , 0.00I,999.9, 100000,
286210,99999, 20111024,   37.9, 7,   34.0, 7, 1018.4, 7,  995.4, 7,   9.8, 7,   3.1, 7,   5.8, 999.9,   40.5 ,  35.6 , 0.00I,999.9, 000000,
286210,99999, 20111025,   35.2, 7,   29.6, 7, 1021.1, 7,  997.8, 7,   8.9, 7,   7.8, 7,   9.7, 999.9,   39.0 ,  32.5*, 0.00I,999.9, 000000,
286210,99999, 20111026,   30.3, 8,   25.5, 8, 1022.3, 8,  998.8, 8,   9.3, 8,   5.6, 8,   7.8, 999.9,   35.1 ,  27.5*, 0.00I,999.9, 000000,
286210,99999, 20111027,   31.4, 6,   27.4, 6, 1017.5, 6,  994.1, 6,   9.3, 6,   6.2, 6,   7.8, 999.9,   34.5 ,  27.1 ,99.99 ,999.9, 001000,
286210,99999, 20111028,   32.1, 6,   25.5, 6, 1022.0, 6,  998.6, 6,   9.3, 6,   7.4, 6,   9.7, 999.9,   34.3 ,  29.7 , 0.00I,999.9, 000000,
286210,99999, 20111029,   29.2, 7,   22.6, 7, 1024.0, 7, 1000.6, 7,   9.8, 7,   6.7, 7,   7.8, 999.9,   30.2*,  28.2*, 0.00I,999.9, 000000,
286210,99999, 20111030,   31.2, 6,   30.4, 6, 1011.1, 6,  987.9, 6,   4.8, 6,   5.8, 6,   7.8, 999.9,   32.4*,  27.7 ,99.99 ,999.9, 011000,
286210,99999, 20111031,   35.3, 7,   34.6, 7, 1009.5, 7,  986.5, 7,   4.8, 7,   2.8, 7,   3.9, 999.9,   36.5 ,  31.8 , 0.00I,999.9, 100000,
286210,99999, 20111101,   37.0, 7,   35.3, 7, 1010.3, 7,  987.4, 7,   6.9, 7,   5.5, 7,   5.8, 999.9,   39.2 ,  34.3 ,99.99 ,999.9, 010000,
286210,99999, 20111102,   39.1, 8,   37.1, 8, 1015.8, 8,  992.8, 8,   7.6, 8,   3.4, 8,   7.8, 999.9,   41.2 ,  36.9*, 0.00I,999.9, 000000,
286210,99999, 20111103,   38.8, 7,   35.6, 7, 1008.4, 7,  985.6, 7,   8.9, 7,   7.2, 7,   9.7, 999.9,   39.9 ,  38.3 ,99.99 ,999.9, 010000,
286210,99999, 20111104,   26.6, 6,   21.5, 6, 1006.9, 6,  983.5, 6,   4.3, 6,   8.1, 6,  11.7, 999.9,   35.6*,  19.6*,99.99 ,999.9, 011000,
286210,99999, 20111105,   14.2, 6,    6.2, 6, 1018.1, 6,  993.8, 6,   7.2, 6,  11.3, 6,  13.6, 999.9,   17.6*,   7.5*,99.99 ,999.9, 001000,
286210,99999, 20111106,    7.5, 8,   -2.1, 8, 1023.8, 8,  999.1, 8,   8.5, 8,   9.2, 8,  13.6, 999.9,   12.4 ,   3.0 , 0.00I,999.9, 000000,
286210,99999, 20111107,   11.0, 7,    1.6, 7, 1023.2, 7,  998.7, 7,   8.9, 7,   5.8, 7,   9.7, 999.9,   16.7 ,   7.5 , 0.00I,999.9, 000000,
286210,99999, 20111108,   15.7, 7,    9.7, 7, 1014.3, 7,  990.2, 7,   7.8, 7,   6.4, 7,  11.7, 999.9,   21.0*,   8.1 ,99.99 ,999.9, 001000,
286210,99999, 20111109,   24.8, 6,   15.8, 6, 1011.3, 6,  987.5, 6,   7.0, 6,   7.4, 6,   9.7, 999.9,   44.8*,  19.0 ,99.99 ,999.9, 001000,
286210,99999, 20111110,   27.3, 8,   16.7, 8, 1022.4, 8,  998.5, 8,   8.5, 8,   2.7, 8,   3.9, 999.9,   44.6*,  17.4 , 0.00I,  0.8, 000000,
286210,99999, 20111111,   27.4, 8,   20.4, 8, 1025.3, 8, 1001.6, 8,   8.5, 8,   3.3, 7,   5.8, 999.9,   36.1 ,  20.7 , 1.97E,  0.4, 000000,
286210,99999, 20111112,   24.4, 7,   19.7, 7, 1024.5, 7, 1000.6, 7,   7.5, 7,   3.6, 7,   5.8, 999.9,   27.7 ,  18.0*,99.99 ,  0.4, 001000,
286210,99999, 20111113,   20.0, 6,   17.1, 6, 1024.0, 6,  999.9, 6,   5.4, 6,   5.2, 6,   9.7, 999.9,   24.6*,  15.1 ,99.99 ,  0.4, 001000,
286210,99999, 20111114,   27.1, 6,   26.5, 6, 1013.6, 6,  990.1, 6,   9.3, 6,   4.9, 6,   5.8, 999.9,   29.5 ,  23.2 , 0.00I,999.9, 000000,
286210,99999, 20111115,   23.2, 7,   20.9, 7, 1003.5, 7,  980.1, 7,   3.6, 7,   8.9, 7,  11.7, 999.9,   24.4*,  22.3 ,99.99 ,  3.5, 001000,
286210,99999, 20111116,   20.0, 6,   16.2, 6, 1003.5, 6,  979.9, 6,   6.4, 6,   5.5, 6,   7.8, 999.9,   23.5*,  16.5 ,99.99 ,999.9, 001000,
286210,99999, 20111117,   19.9, 6,   17.1, 6, 1003.0, 5,  979.7, 6,   7.5, 6,   6.5, 6,  11.7, 999.9,   23.2 ,  16.7 ,99.99 ,999.9, 001000,
286210,99999, 20111118,   18.4, 6,   14.1, 6, 1002.6, 6,  978.9, 6,   6.6, 6,   7.4, 6,   9.7, 999.9,   22.3 ,  16.3 ,99.99 ,999.9, 001000,
286210,99999, 20111119,   19.4, 6,   13.6, 6, 1012.8, 6,  988.9, 6,   9.3, 6,   7.8, 6,  11.7, 999.9,   20.7 ,  16.7 ,99.99 ,999.9, 001000,
286210,99999, 20111120,   21.7, 6,   18.7, 6,  999.2, 6,  975.8, 6,   3.4, 6,  11.3, 6,  15.5, 999.9,   29.8 ,  16.2 ,99.99 ,999.9, 001000,
286210,99999, 20111121,   18.9, 6,   14.2, 6, 1005.7, 6,  982.0, 6,   7.0, 6,   7.1, 6,   9.7, 999.9,   21.7 ,  14.5 ,99.99 ,999.9, 001000,
286210,99999, 20111122,   15.1, 6,   11.9, 6, 1010.8, 6,  986.8, 6,   7.2, 6,   6.8, 6,   9.7, 999.9,   18.7 ,   6.8*,99.99 ,999.9, 001000,
286210,99999, 20111123,   -0.9, 8,   -4.2, 8, 1025.7, 8, 1000.4, 8,   8.5, 8,   3.2, 8,   3.9, 999.9,    2.8*,  -4.9*, 0.00I,  5.9, 000000,
286210,99999, 20111124,   -5.1, 8,   -8.7, 8, 1032.1, 8, 1006.5, 8,   8.5, 8,   1.5, 8,   3.9, 999.9,    0.5 ,  -9.8 , 0.00I,  5.9, 000000,
286210,99999, 20111125,    4.7, 7,    1.2, 7, 1024.0, 7,  999.1, 7,   7.5, 7,   5.5, 7,   7.8, 999.9,   11.8*,  -4.5 , 0.00I,  5.5, 000000,
286210,99999, 20111126,   11.2, 7,    7.2, 7, 1023.1, 7,  998.6, 7,   8.0, 7,   7.5, 7,   9.7, 999.9,   15.4*,   8.2*,99.99 ,  5.5, 001000,
286210,99999, 20111127,   11.8, 7,    6.2, 7, 1020.4, 7,  996.0, 7,   8.9, 7,  10.3, 7,  11.7, 999.9,   18.9*,   6.8*, 0.00I,  5.5, 000000,
286210,99999, 20111128,   12.8, 6,    7.3, 6, 1017.1, 6,  992.8, 6,   8.3, 6,  12.3, 6,  15.5, 999.9,   17.2 ,   6.6 ,99.99 ,999.9, 001000,
286210,99999, 20111129,   15.2, 7,   10.2, 7, 1014.3, 7,  990.2, 7,   7.1, 7,  10.5, 7,  15.5, 999.9,   22.3*,  10.2 ,99.99 ,  5.1, 001000,
286210,99999, 20111130,   25.2, 6,   23.7, 6, 1015.6, 6,  992.0, 6,   4.8, 6,   5.8, 6,   9.7, 999.9,   27.3 ,  19.9 ,99.99 ,999.9, 001000,
286210,99999, 20111201,   20.6, 7,   19.6, 7, 1017.6, 7,  993.7, 7,   6.6, 7,   0.8, 7,   1.9, 999.9,   24.1 ,  14.5*, 0.00I,999.9, 100000,
286210,99999, 20111202,   15.0, 7,   13.9, 7, 1023.0, 7,  998.7, 7,   3.8, 7,   0.3, 7,   1.9, 999.9,   19.0*,  10.2 ,99.99 ,  5.1, 101000,
286210,99999, 20111203,   18.1, 7,   16.9, 7, 1024.9, 7, 1000.7, 7,   4.6, 7,   2.8, 7,   5.8, 999.9,   20.7 ,  14.2*,99.99 ,  5.1, 001000,
286210,99999, 20111204,   15.7, 6,   12.9, 6, 1023.0, 6,  998.6, 6,   5.0, 6,   9.4, 6,  11.7, 999.9,   17.1 ,  12.9 ,99.99 ,999.9, 001000,
286210,99999, 20111205,   21.2, 6,   17.5, 6, 1019.2, 6,  995.3, 6,   6.8, 6,  13.6, 6,  19.4, 999.9,   28.8*,  15.4 ,99.99 ,999.9, 001000,
286210,99999, 20111206,   28.7, 7,   23.9, 7, 1022.6, 7,  998.9, 7,   8.9, 7,  15.5, 7,  19.4, 999.9,   29.8 ,  21.7 , 0.00I,999.9, 000000,
286210,99999, 20111207,   23.9, 8,   15.1, 8, 1027.2, 8, 1003.2, 8,   8.5, 8,  13.6, 8,  19.4, 999.9,   27.7*,  20.5*, 0.00I,  5.1, 000000,
286210,99999, 20111208,   18.4, 8,    7.5, 8, 1031.3, 8, 1006.9, 8,   8.5, 8,  10.2, 8,  13.6, 999.9,   21.9 ,  16.2 , 0.00I,  5.1, 000000,
286210,99999, 20111209,   17.4, 8,    8.9, 8, 1033.5, 8, 1009.0, 8,   8.5, 8,   4.6, 8,   7.8, 999.9,   22.1 ,  13.5*, 0.00I,  5.1, 000000,
286210,99999, 20111210,   10.2, 8,    6.6, 8, 1030.5, 8, 1005.7, 8,   8.5, 8,   2.7, 8,   3.9, 999.9,   14.4 ,   6.8*, 0.00I,  5.1, 000000,
286210,99999, 20111211,    7.9, 8,    3.8, 8, 1026.8, 8, 1002.3, 8,   8.5, 8,   3.9, 8,   7.8, 999.9,   12.9 ,   5.4 , 0.00I,  5.1, 000000,
286210,99999, 20111212,    7.9, 7,    4.0, 7, 1021.4, 7,  996.7, 7,   7.8, 7,   6.1, 7,   9.7, 999.9,   12.7*,   3.6 ,99.99 ,  5.1, 001000,
286210,99999, 20111213,   10.7, 6,    8.5, 6, 1024.8, 6, 1000.1, 6,   5.6, 6,   1.6, 6,   3.9, 999.9,   14.7 ,   5.2*,99.99 ,999.9, 001000,
286210,99999, 20111214,    1.2, 6,   -1.3, 6, 1034.5, 6, 1009.2, 6,   5.6, 6,   1.6, 6,   1.9, 999.9,    4.8 ,   0.0*, 0.00I,999.9, 000000,
286210,99999, 20111215,   11.4, 6,    9.3, 6, 1033.7, 6, 1008.9, 6,   3.4, 6,   5.8, 6,   9.7, 999.9,   16.3*,  -1.3 ,99.99 ,999.9, 001000,
286210,99999, 20111216,   15.2, 6,   12.1, 6, 1035.6, 6, 1011.0, 6,   8.3, 6,   7.1, 6,   9.7, 999.9,   17.1 ,  14.4*,99.99 ,999.9, 001000,
286210,99999, 20111217,   15.9, 8,   12.3, 8, 1038.9, 8, 1014.2, 8,   8.5, 8,   5.3, 8,   7.8, 999.9,   21.2 ,  12.0 , 0.00I,  9.1, 000000,
286210,99999, 20111218,   15.3, 8,   12.6, 8, 1044.5, 8, 1019.6, 8,   7.8, 8,   4.1, 8,   9.7, 999.9,   19.0 ,  13.1*, 0.00I,  9.1, 000000,
286210,99999, 20111219,   10.8, 8,   -1.3, 8, 1046.9, 8, 1021.7, 8,   8.5, 8,  11.4, 8,  15.5, 999.9,   14.5*,   7.2*, 0.00I,  9.1, 000000,
286210,99999, 20111220,   17.3, 7,    6.3, 7, 1044.4, 7, 1019.7, 7,   8.9, 7,  10.0, 7,  11.7, 999.9,   18.5*,  13.1 , 0.00I,  7.5, 000000,
286210,99999, 20111221,   19.0, 8,    5.2, 8, 1037.6, 8, 1013.1, 8,   8.5, 8,  12.6, 8,  15.5, 999.9,   19.8 ,  18.7*, 0.00I,  7.5, 000000,
286210,99999, 20111222,   19.4, 8,    5.3, 8, 1030.2, 8, 1005.9, 8,   8.5, 8,  11.2, 8,  13.6, 999.9,   22.1 ,  14.9 , 0.00I,  7.1, 000000,
286210,99999, 20111223,   15.5, 8,    8.0, 8, 1022.3, 8,  998.0, 8,   9.3, 8,   8.7, 8,   9.7, 999.9,   17.8*,  14.2*, 0.00I,  5.9, 000000,
286210,99999, 20111224,   15.5, 6,   12.8, 6, 1018.1, 6,  993.9, 6,   6.6, 6,   4.5, 6,   7.8, 999.9,   16.3*,  14.0 ,99.99 ,999.9, 001000,
286210,99999, 20111225,   14.0, 6,   12.0, 6, 1018.5, 6,  994.2, 6,   7.7, 6,   2.6, 6,   3.9, 999.9,   19.2 ,   6.4*,99.99 ,999.9, 001000,
286210,99999, 20111226,    9.8, 7,    7.7, 7, 1013.9, 7,  989.5, 7,   7.5, 7,   5.5, 7,   7.8, 999.9,   14.9*,   5.5 ,99.99 ,  6.3, 001000,
286210,99999, 20111227,   21.0, 6,   19.2, 6,  996.5, 6,  973.1, 6,   5.4, 6,   9.1, 6,  11.7, 999.9,   24.3*,  12.0 ,99.99 ,999.9, 011000,
286210,99999, 20111228,   28.4, 6,   27.1, 6,  981.5, 6,  958.9, 6,   4.0, 6,   7.8, 6,  11.7, 999.9,   31.5 ,  21.6 ,99.99 ,999.9, 001000,
286210,99999, 20111229,   26.1, 6,   22.4, 6,  999.9, 6,  976.6, 6,   7.7, 6,   9.7, 6,  11.7, 999.9,   28.6 ,  24.6*,99.99 ,999.9, 001000,
286210,99999, 20111230,   20.8, 8,   15.1, 8, 1017.6, 8,  993.7, 8,   8.5, 8,   8.0, 8,   9.7, 999.9,   23.9*,  16.9*, 0.00I,  9.4, 000000,
286210,99999, 20111231,   16.9, 8,    8.7, 8, 1024.7, 8, 1000.4, 8,   8.5, 8,   8.5, 8,   9.7, 999.9,   18.1*,  14.4*, 0.00I,  9.4, 000000,
286210,99999, 20120101,   19.5, 7,   15.8, 7, 1022.7, 7,  998.6, 7,   8.0, 7,   6.4, 7,   9.7, 999.9,   20.7 ,  17.1 ,99.99 ,  9.4, 001000,
286210,99999, 20120102,   17.5, 7,   14.6, 7, 1019.6, 7,  995.5, 7,   8.9, 7,   3.1, 7,   3.9, 999.9,   22.1 ,  12.2*, 0.00I,999.9, 000000,
286210,99999, 20120103,   10.5, 8,    8.4, 8, 1018.4, 8,  993.9, 8,   8.5, 8,   2.2, 8,   5.8, 999.9,   12.4 ,   9.1*, 0.00I,  9.4, 000000,
286210,99999, 20120104,    3.9, 8,    1.2, 8, 1019.2, 8,  994.4, 8,   9.3, 8,   3.9, 8,   7.8, 999.9,    9.5*,   0.5*, 0.00I,  9.1, 000000,
286210,99999, 20120105,   14.5, 8,   11.9, 8, 1018.2, 8,  994.0, 8,   8.5, 8,   9.0, 8,  11.7, 999.9,   24.4*,   0.5 , 0.00I,  9.1, 000000,
286210,99999, 20120106,   27.9, 6,   25.2, 6, 1024.1, 6,  999.5, 5,   7.2, 6,   8.7, 6,  11.7, 999.9,   31.5 ,  18.3 ,99.99 ,999.9, 001000,
286210,99999, 20120107,   19.0, 8,   13.5, 8, 1030.0, 8, 1005.7, 8,   8.5, 8,   8.7, 8,   9.7, 999.9,   21.7*,  16.9*, 0.00I,  8.7, 000000,
286210,99999, 20120108,   15.2, 8,    7.8, 8, 1033.3, 8, 1008.7, 8,   8.5, 8,   9.2, 8,  13.6, 999.9,   17.4 ,  14.0*, 0.00I,  8.7, 000000,
286210,99999, 20120109,   12.7, 8,    8.4, 8, 1033.7, 8, 1008.9, 8,   8.5, 8,   4.9, 8,   7.8, 999.9,   18.7 ,   8.2*, 0.00I,  8.7, 000000,
286210,99999, 20120110,   11.4, 8,    5.9, 8, 1027.4, 8, 1002.8, 8,   8.5, 8,   4.6, 8,   5.8, 999.9,   19.2 ,   6.1 , 0.00I,  8.7, 000000,
286210,99999, 20120111,    9.0, 8,    5.5, 8, 1020.0, 8,  995.4, 8,   8.5, 8,   4.4, 8,   5.8, 999.9,   12.4 ,   4.5*, 0.00I,  8.7, 000000,
286210,99999, 20120112,    8.8, 7,    6.0, 7, 1017.8, 7,  993.2, 7,   8.0, 7,   6.1, 7,   7.8, 999.9,   11.5*,   4.6 ,99.99 ,  8.7, 001000,
286210,99999, 20120113,   17.4, 6,   15.3, 6, 1015.0, 6,  991.0, 6,   5.4, 6,   6.8, 6,   7.8, 999.9,   19.9*,  10.8 ,99.99 ,999.9, 001000,
286210,99999, 20120114,   22.1, 8,   19.9, 8, 1019.8, 8,  995.9, 8,   8.5, 8,   5.1, 8,   5.8, 999.9,   25.7 ,  17.1*, 0.00I,  9.8, 000000,
286210,99999, 20120115,   23.8, 8,   21.8, 8, 1025.2, 8, 1001.2, 8,   8.5, 8,   2.9, 8,   5.8, 999.9,   27.5 ,  16.0 , 0.00I,  9.8, 000000,
286210,99999, 20120116,   19.7, 8,   16.7, 8, 1029.5, 8, 1005.3, 8,   8.5, 8,   4.4, 8,   5.8, 999.9,   24.6*,  14.9*, 0.00I,  9.4, 000000,
286210,99999, 20120117,   22.7, 6,   15.0, 6, 1027.8, 6, 1003.8, 6,   8.3, 6,  10.0, 6,  11.7, 999.9,   25.9 ,  13.8 ,99.99 ,999.9, 001000,
286210,99999, 20120118,   20.3, 7,    8.5, 7, 1037.9, 7, 1013.4, 7,   8.9, 7,   7.8, 7,   9.7, 999.9,   23.4 ,  15.1*, 0.00I,999.9, 000000,
286210,99999, 20120119,   12.1, 8,   -2.3, 8, 1037.1, 8, 1012.3, 8,   8.5, 8,   7.3, 8,   9.7, 999.9,   16.2*,   7.9*, 0.00I,  8.7, 000000,
286210,99999, 20120120,   12.7, 8,   -8.0, 8, 1041.8, 8, 1016.8, 8,   8.5, 8,   5.8, 8,   9.7, 999.9,   16.3 ,   6.4 , 0.00I,  8.7, 000000,
286210,99999, 20120121,   11.1, 8,   -9.8, 8, 1047.3, 8, 1022.1, 8,   8.5, 8,   4.1, 8,   5.8, 999.9,   17.6 ,   6.8*, 0.00I,  8.7, 000000,
286210,99999, 20120122,    9.3, 8,   -9.6, 8, 1047.6, 8, 1022.4, 8,   8.5, 8,   3.4, 8,   5.8, 999.9,   20.8 ,   4.6 , 0.00I,  8.7, 000000,
286210,99999, 20120123,    2.7, 8,   -9.3, 8, 1045.0, 8, 1019.5, 8,   8.5, 8,   2.2, 8,   3.9, 999.9,   10.9 ,  -4.2 , 0.00I,  8.7, 000000,
286210,99999, 20120124,    9.9, 8,   -1.9, 8, 1040.9, 8, 1015.8, 8,   8.5, 8,   4.4, 8,   7.8, 999.9,   18.1 ,  -0.6 , 0.00I,  8.7, 000000,
286210,99999, 20120125,    8.6, 8,   -6.2, 8, 1041.5, 8, 1016.4, 8,   8.5, 8,   4.1, 8,   5.8, 999.9,   15.3 ,   4.8*, 0.00I,  8.7, 000000,
286210,99999, 20120126,    4.0, 8,   -4.5, 8, 1049.0, 8, 1023.4, 8,   8.5, 8,   2.7, 8,   3.9, 999.9,   16.2 ,  -0.4 , 0.00I,  8.7, 000000,
286210,99999, 20120127,    3.5, 8,   -4.5, 8, 1048.8, 7, 1022.9, 8,   8.5, 8,   2.9, 8,   3.9, 999.9,   12.9 ,  -3.3 , 0.00I,  8.7, 000000,
286210,99999, 20120128,    3.3, 8,   -3.5, 8, 1044.4, 8, 1018.9, 8,   8.5, 8,   5.3, 8,   5.8, 999.9,   13.1 ,  -7.4 , 0.00I,  8.7, 000000,
286210,99999, 20120129,   -0.7, 8,   -4.1, 8, 1040.5, 8, 1014.9, 8,   8.5, 8,   5.1, 8,   7.8, 999.9,    2.3*,  -2.9 , 0.00I,  8.7, 000000,
286210,99999, 20120130,   -0.2, 8,   -7.5, 8, 1043.0, 8, 1017.3, 8,   8.5, 8,   7.3, 8,   9.7, 999.9,    5.2 ,  -6.0*, 0.00I,  8.7, 000000,
286210,99999, 20120131,  -10.4, 8,  -19.3, 8, 1049.9, 8, 1023.5, 8,   8.5, 8,   6.1, 8,   7.8, 999.9,   -5.4 , -15.0*, 0.00I,  8.7, 000000,
286210,99999, 20120201,  -14.9, 8,  -23.2, 8, 1055.2, 8, 1028.4, 8,   8.5, 8,   4.1, 8,   5.8, 999.9,  -10.1 , -20.6 , 0.00I,  8.7, 000000,
286210,99999, 20120202,  -10.1, 8,  -16.9, 8, 1051.2, 8, 1024.8, 8,   8.5, 8,   3.4, 8,   5.8, 999.9,   -2.4 , -15.5 , 0.00I,  8.7, 000000,
286210,99999, 20120203,   -9.2, 8,  -14.6, 8, 1054.0, 8, 1027.6, 8,   8.5, 8,   3.6, 8,   5.8, 999.9,   -4.5 , -16.1 , 0.00I,  8.7, 000000,
286210,99999, 20120204,    0.8, 8,   -3.7, 8, 1051.4, 7, 1025.5, 8,   8.5, 8,   6.8, 8,   9.7, 999.9,    7.7 ,  -7.6 , 0.00I,  8.7, 000000,
286210,99999, 20120205,    6.7, 8,   -0.2, 8, 1047.7, 8, 1022.3, 8,   8.5, 8,   5.3, 8,   7.8, 999.9,   15.6 ,   0.3 , 0.00I,  8.7, 000000,
286210,99999, 20120206,    1.8, 8,   -7.8, 8, 1054.7, 8, 1029.0, 8,   8.5, 8,   4.1, 8,   5.8, 999.9,    7.3 ,  -3.1 , 0.00I,  8.7, 000000,
286210,99999, 20120207,    2.9, 7,   -8.3, 7, 1050.3, 7, 1024.5, 7,   8.3, 7,   5.3, 7,   7.8, 999.9,    8.4 ,  -1.3*,99.99 ,999.9, 001000,
286210,99999, 20120208,    4.3, 8,   -4.4, 8, 1042.5, 8, 1017.1, 8,   8.5, 8,   5.8, 8,   7.8, 999.9,   15.1 ,  -3.1 , 0.00I,  8.7, 000000,
286210,99999, 20120209,    7.9, 8,   -0.4, 8, 1033.9, 8, 1008.9, 8,   8.5, 8,   4.9, 8,   7.8, 999.9,   16.7 ,   1.6 , 0.00I,  8.7, 000000,
286210,99999, 20120210,    3.1, 8,   -4.3, 8, 1036.0, 8, 1010.7, 8,   8.5, 8,   2.9, 8,   3.9, 999.9,   12.0 ,  -2.2*, 0.00I,  8.7, 000000,
286210,99999, 20120211,    0.8, 8,   -5.7, 8, 1037.8, 8, 1012.3, 8,   8.5, 8,   1.9, 8,   3.9, 999.9,   11.1 ,  -4.9 , 0.00I,  8.7, 000000,
286210,99999, 20120212,   -0.7, 8,   -6.7, 8, 1039.4, 8, 1013.8, 8,   8.5, 8,   2.2, 8,   3.9, 999.9,    8.2 ,  -9.0 , 0.00I,  8.7, 000000,
286210,99999, 20120213,   -0.2, 8,   -5.9, 8, 1038.9, 8, 1013.3, 8,   8.5, 8,   3.2, 8,   3.9, 999.9,    6.6 ,  -7.2 , 0.00I,  8.7, 000000,
286210,99999, 20120214,    2.2, 8,   -3.9, 8, 1038.8, 8, 1013.4, 8,   8.5, 8,   3.6, 8,   5.8, 999.9,   10.6 ,  -6.7 , 0.00I,  8.7, 000000,
286210,99999, 20120215,    8.1, 8,   -0.1, 8, 1036.1, 8, 1011.1, 8,   8.5, 8,   4.1, 8,   5.8, 999.9,   17.6 ,  -0.9 , 0.00I,  8.7, 000000,
286210,99999, 20120216,   11.5, 8,   -0.8, 8, 1034.6, 8, 1009.8, 8,   8.5, 8,   2.9, 8,   5.8, 999.9,   22.3 ,   3.9 , 0.00I,  8.7, 000000,
286210,99999, 20120217,   10.7, 8,   -0.3, 8, 1031.9, 8, 1007.0, 8,   8.5, 8,   2.7, 8,   3.9, 999.9,   20.5 ,   3.0 , 0.00I,  8.7, 000000,
286210,99999, 20120218,   10.0, 8,    0.6, 8, 1032.7, 8, 1007.8, 8,   8.5, 8,   3.2, 8,   3.9, 999.9,   19.6 ,   1.9 , 0.00I,  8.3, 000000,
286210,99999, 20120219,   10.2, 8,    0.7, 8, 1033.8, 8, 1008.9, 8,   8.5, 8,   4.4, 8,   5.8, 999.9,   20.3 ,   2.1 , 0.00I,  8.3, 000000,
286210,99999, 20120220,    9.6, 8,    1.3, 8, 1035.6, 8, 1010.7, 8,   8.5, 8,   3.9, 8,   5.8, 999.9,   21.4 ,   3.2 , 0.00I,  8.3, 000000,
286210,99999, 20120221,   10.1, 8,    1.2, 8, 1033.8, 8, 1009.0, 8,   8.5, 8,   3.6, 8,   5.8, 999.9,   18.7 ,   1.6 , 0.00I,  8.3, 000000,
286210,99999, 20120222,   11.5, 8,    3.7, 8, 1029.2, 8, 1004.6, 8,   8.1, 8,   6.8, 8,   7.8, 999.9,   16.3 ,   7.7 ,99.99 ,  8.3, 001000,
286210,99999, 20120223,   10.4, 6,    6.3, 6, 1028.0, 6, 1003.3, 6,   6.0, 6,   7.4, 6,   7.8, 999.9,   15.6 ,   6.4*,99.99 ,999.9, 001000,
286210,99999, 20120224,    9.8, 8,    3.8, 8, 1025.1, 8, 1000.4, 8,   8.5, 8,   8.7, 8,  11.7, 999.9,   16.7 ,   0.5 , 0.00I,  8.3, 000000,
286210,99999, 20120225,   12.4, 8,    2.4, 8, 1021.4, 8,  996.9, 8,   8.5, 8,   7.0, 8,  11.7, 999.9,   18.5 ,   8.1*, 0.00I,  8.3, 000000,
